time,valence,frustration,focus,excitement,lat,lon
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:01,85.5814,63.255814,54.418606,36.27907,55.948748,-3.193318
2017-03-12T11:47:01,85.5814,63.255814,54.418606,36.27907,55.948748,-3.193318
2017-03-12T11:47:01,85.5814,63.255814,54.418606,36.27907,55.948748,-3.193318
2017-03-12T11:47:01,85.5814,63.255814,54.418606,36.27907,55.948748,-3.193318
2017-03-12T11:47:01,85.5814,63.255814,54.418606,36.27907,55.948748,-3.193318
